iso3,year,pop,pop_15_64_pct,pop_65_plus_pct,IMR,urban,LA,PSR
DOM,2005,9225034.0,62.063549034074,4.72540805811664,31.2,67.37,48310.0,13.134008379968368
DOM,2010,9820175.0,64.0677431919492,5.06185989557213,30.7,73.753,48310.0,12.656957030358065
DZA,1990,25375810.0,54.7842196958442,3.23175890740039,39.8,52.085,2381740.0,16.95182755446084
DZA,1995,28470191.0,57.1632757427457,3.75329768165759,38.8,55.997,2381740.0,15.230147084283589
DZA,2000,30903893.0,61.9114210289206,4.3831209935771,34.7,59.919,2381740.0,14.124962810664782
DZA,2005,33109249.0,66.250126966033,4.75825199176218,29.0,63.83,2381740.0,13.923206900502509
DZA,2010,36188236.0,67.6481822386726,4.89358620427901,24.4,67.54,2381740.0,13.823846033307891
ECU,1990,10473673.0,57.5946470736675,3.67493810433073,42.6,55.09,276840.0,15.672276767272653
ECU,1995,11590514.0,58.7320476584538,4.17327030650796,32.7,57.766,276840.0,14.073386899205826
ECU,2000,12689206.0,59.903604681948,4.70853356421724,24.1,60.299,248360.0,12.722348447760623
ECU,2005,13846163.0,61.307936404762,5.22264923584423,19.5,61.711,248360.0,11.738857739859627
ECU,2010,15076695.0,62.8244552270906,5.84280241790392,16.0,62.69,248360.0,10.752452459213671
EGY,1990,58396618.0,55.1751164767795,3.88088998578651,67.3,43.478,995450.0,14.21712975087017
EGY,1995,65652622.0,56.7567198096314,3.91184525797123,52.9,42.814,995450.0,14.5089378711945
EGY,2000,73083284.0,59.0341582077784,4.02584673124432,39.6,42.797,995450.0,14.663786812751304
EGY,2005,81101004.0,61.4324741370185,3.97614068980047,31.2,43.027,995450.0,15.450276770790346
EGY,2010,89196072.0,62.1827160607324,3.92986585816321,25.6,43.019,995450.0,15.823114148175057
ERI,1990,2032737.0,52.7245531517358,2.72991538010082,80.3,18.905,101000.0,19.313621783320112
ERI,1995,2025267.0,53.5858481869304,2.95763472174286,63.7,22.514,101000.0,18.117804674457435
ERI,2000,2247031.0,51.5953941000369,3.16749079118179,50.8,26.587,101000.0,16.28904312640059
ERI,2005,2661215.0,53.6818621723277,3.37460584255797,43.3,31.099,101000.0,15.907594746424238
ERI,2010,2945186.0,53.7690737072169,3.66032847155859,37.5,35.175,101000.0,14.689685399824704
ESP,1990,38867322.0,66.6658897270995,13.5444757434819,7.4,75.351,499440.0,4.921998532071762
ESP,1995,39724050.0,68.3188171595013,15.0565114307106,5.5,75.856,499440.0,4.537493128730481
ESP,2000,40567864.0,68.6362927226721,16.547877414587,4.4,76.262,499000.0,4.147739979157025
ESP,2005,43653155.0,68.9483832449344,16.5458746280758,3.8,77.263,499090.0,4.167104175196615
ESP,2010,46576897.0,68.1859842081222,16.8924601879808,3.2,78.442,500010.0,4.036474465491853
EST,1990,1569174.0,66.1253063500145,11.6149839823958,14.0,71.231,42390.0,5.693103533352868
EST,1995,1436634.0,65.7878669609995,13.5138772158425,12.5,70.3,42390.0,4.86817113329071
EST,2000,1396985.0,67.3755920735692,14.9933750752507,8.8,69.368,42390.0,4.493690829143926
EST,2005,1354775.0,68.0711297765985,16.7234688774936,5.6,68.735,42390.0,4.07039533934305
EST,2010,1331475.0,67.3236704236026,17.4402915321171,3.6,68.094,42390.0,3.8602376743314726
ETH,1990,47609755.0,51.0499030193487,2.73668077830563,126.7,12.621,1128570.0,18.653948763054267
ETH,1995,57537335.0,50.6018483476859,2.70218459023172,110.0,13.827,1127127.0,18.72627374554995
ETH,2000,67411494.0,49.6365857134096,2.61417882238302,92.2,14.74,1127127.0,18.987448482258813
ETH,2005,78367470.0,49.9314138255872,2.63413121136786,74.4,15.7,1127127.0,18.955553015014257
ETH,2010,90538514.0,51.5467227104408,2.74347612300924,59.3,17.319,1127127.0,18.788835914453188
FIN,1990,4986431.0,67.2981555476454,13.384948586956,5.6,79.367,304590.0,5.027897948986468
FIN,1995,5107790.0,66.7542821959417,14.2161612671296,4.3,80.963,304590.0,4.695661574287988
FIN,2000,5176209.0,66.9298133003516,14.9164594925449,3.5,82.183,304590.0,4.486977176708887
FIN,2005,5246096.0,66.7043709953447,15.9351969717591,3.0,82.905,304590.0,4.18597718707591
FIN,2010,5363352.0,66.1834985425622,17.2594164785613,2.4,83.77,303900.0,3.8346312938662623
FJI,1990,773316.0,58.3815671730573,2.96288968545847,21.4,41.611,18270.0,19.70426623022365
FJI,1995,798746.0,59.8617082276468,3.05109509155601,18.0,45.496,18270.0,19.61974518372624
FJI,2000,840909.0,62.2443688912831,3.43776793921816,16.6,47.908,18270.0,18.10604147569051
FJI,2005,882379.0,63.842634514194,3.92008422684583,17.3,49.871,18270.0,16.286036426712936
FJI,2010,910419.0,64.7473855444581,4.5022676372088,16.8,52.171,18270.0,14.38106100342771
FRA,1990,58261012.0,65.8792865027227,13.9827709266386,7.4,74.056,538950.0,4.7114614727196855
FRA,1995,59541294.0,65.3756466308725,15.1008202937428,5.3,74.912,538950.0,4.329277837837833
FRA,2000,60918661.0,65.0652073832677,16.0086458283083,4.1,75.871,538950.0,4.064379216149066
FRA,2005,63180854.0,65.0595224031689,16.4377318294942,3.4,77.13,538950.0,3.9579379368163607
FRA,2010,65026211.0,64.6865895755283,16.7822818238459,3.1,78.369,538950.0,3.854457352969445
FSM,1990,100888.0,51.064293750031,2.74213612056875,41.8,25.818,700.0,18.6220856678113
FSM,1995,110230.0,53.3797514288306,3.5312528349814,38.0,25.068,700.0,15.11637764932563
FSM,2000,112044.0,56.4755810217415,3.15411802506158,33.4,22.33,700.0,17.90534804753823
FSM,2005,111412.0,58.552489857466,3.46372024557498,31.5,22.33,700.0,16.90450894013995
FSM,2010,107540.0,61.0701184216032,3.25461807056942,30.3,22.298,700.0,18.764142857142843
GAB,1990,983734.0,51.8615804678907,5.7407795196669,58.9,69.143,257670.0,9.033891702376316
GAB,1995,1123213.0,52.4503155012965,5.29289871685011,55.6,74.797,257670.0,9.90956341830598
GAB,2000,1275572.0,54.2533646656697,4.92288756617127,50.8,78.879,257670.0,11.02063858587466
GAB,2005,1463495.0,56.4542413879105,4.57582704416482,44.4,82.452,257670.0,12.337494586886104
GAB,2010,1719879.0,58.4287615582259,4.23326292140319,38.7,85.533,257670.0,13.8022992294697
GBR,1990,57247586.0,64.9810315399239,15.8723467853831,7.9,78.14,241930.0,4.09397755848966
GBR,1995,58019030.0,64.513311488528,15.9941182331737,6.1,78.353,241930.0,4.033564748491089
GBR,2000,58892514.0,65.1756704645238,15.8897578485505,5.5,78.651,241930.0,4.101740950726274
GBR,2005,60401206.0,65.8641896604977,15.9578367640377,5.1,79.915,241930.0,4.127388356855992
GBR,2010,62766365.0,65.9030603247605,16.3383853690104,4.4,81.302,241930.0,4.033633607991717
GEO,1990,4802000.0,65.5625687356134,8.90255635689434,38.2,55.038,69490.0,7.364465453211118
GEO,1995,4657722.0,64.3019337387273,10.769644295287,36.1,53.841,69490.0,5.970664580525379
GEO,2000,4077131.0,65.1920312506498,12.4064252541033,29.4,52.638,69490.0,5.254699070474647
GEO,2005,3902469.0,66.1673825317656,14.5094136281209,19.2,53.605,69490.0,4.560307137672721
GEO,2010,3786695.0,67.6946640008039,13.7529102527526,11.7,55.535,69490.0,4.922206482606475
GHA,1990,15394648.0,52.1226223515269,2.60957890659212,72.6,36.441,227540.0,19.973575897574392
GHA,1995,17399017.0,53.019384745109,2.81681151345537,67.8,40.14,227540.0,18.82248226118273
GHA,2000,19637087.0,54.5911162892948,3.14081207665882,61.8,43.929,227540.0,17.38121064134743
GHA,2005,22449438.0,56.2685199513681,3.33811029033333,53.4,47.308,227540.0,16.85639929702543
GHA,2010,25474995.0,57.512112514882,3.37978679445839,45.7,50.713,227540.0,17.016491279621768
GIN,1990,6434374.0,52.5175487156948,4.18832508026422,133.7,28.026,245720.0,12.539033553809473
GIN,1995,7553249.0,52.1124053958498,4.07735769882883,115.8,29.475,245720.0,12.780925600620824
GIN,2000,8428832.0,51.1537334682749,3.95906004290156,97.0,30.869,245720.0,12.920676350941315
GIN,2005,9245844.0,50.862514505841,3.8268705470874,81.4,32.257,245720.0,13.290889743984687
GIN,2010,10396086.0,51.8702567485494,3.65047480369054,74.4,33.678,245720.0,14.209180870419884
GLP,1990,58261012.0,65.8792865027227,13.9827709266386,7.4,74.056,538950.0,4.7114614727196855
GLP,1995,59541294.0,65.3756466308725,15.1008202937428,5.3,74.912,538950.0,4.329277837837833
GLP,2000,60918661.0,65.0652073832677,16.0086458283083,4.1,75.871,538950.0,4.064379216149066
GLP,2005,63180854.0,65.0595224031689,16.4377318294942,3.4,77.13,538950.0,3.9579379368163607
GLP,2010,65026211.0,64.6865895755283,16.7822818238459,3.1,78.369,538950.0,3.854457352969445
GMB,1990,1054696.0,50.3027177038302,3.99868966919836,99.1,38.312,10120.0,12.579800350927124
GMB,1995,1264313.0,49.9715062533986,3.49233278955954,86.0,43.362,10120.0,14.308918784255123
GMB,2000,1455084.0,50.1439950738256,3.02332957295607,73.2,47.868,10120.0,16.58568603382434
GMB,2005,1667037.0,51.3737547516942,2.73692185596361,61.6,52.02,10120.0,18.770632650601065
GMB,2010,1926630.0,52.844592071283,2.65655643703161,51.7,55.662,10120.0,19.89213981477865
GNB,1990,973669.0,49.1824998112809,5.1627888107823,123.3,30.83,28120.0,9.52634353521589
GNB,1995,1119949.0,50.3766018021348,4.2747463166866,112.9,34.371,28120.0,11.78469973890339
GNB,2000,1234741.0,51.7593777801894,3.59018757382624,100.3,36.243,28120.0,14.416900709459837
GNB,2005,1381585.0,53.0157561728898,3.1194956808681,85.0,38.157,28120.0,16.99497662331639
GNB,2010,1566347.0,53.9829469405397,2.83925044682004,67.8,40.111,28120.0,19.01309798189892
GNQ,1990,474274.0,54.5210152780882,3.86738467636851,118.5,34.745,28050.0,14.097644749754672
GNQ,1995,571264.0,53.4569423742284,3.54739975510426,115.9,40.494,28050.0,15.069331359486794
GNQ,2000,703279.0,53.9386928942852,3.32656029826001,106.5,49.092,28050.0,16.214554391964082
GNQ,2005,947367.0,56.8873519976947,3.59580817149004,90.6,57.74,28050.0,15.820463518809342
GNQ,2010,1189085.0,58.2811153113528,3.3841987746881,75.1,65.94,28050.0,17.221540220173445
GRC,1990,10196792.0,66.9572374561668,13.6380491587112,9.2,71.467,128900.0,4.909590563647321
GRC,1995,10562153.0,67.1459743577349,15.528088094243,7.4,72.119,128900.0,4.32416237918106
GRC,2000,10805808.0,67.1519206576129,17.0253560470145,5.5,72.716,128900.0,3.94423003384933
GRC,2005,10987314.0,66.6765015378141,18.324814559179,3.9,74.452,128900.0,3.638590792964695
GRC,2010,11121341.0,66.2088808027564,19.1578896272878,3.3,76.292,128900.0,3.4559589856103394
GRD,1990,99957.0,60.0183078723851,7.14607281130886,18.4,33.427,340.0,8.398782024359512
GRD,1995,103869.0,58.9083364622746,7.61247340399927,15.1,34.47,340.0,7.73839635765777
GRD,2000,107451.0,58.5946152199607,8.49131231910359,13.3,35.698,340.0,6.900537045155631
GRD,2005,109734.0,63.1537939298944,9.19400917669466,13.0,35.895,340.0,6.869015759738325
GRD,2010,111586.0,66.3586829889054,9.63561737135483,13.9,35.865,340.0,6.886811755952379
GTM,1990,9024773.0,51.2278314368683,3.33593432211536,60.5,41.992,107160.0,15.35636690964109
GTM,1995,10312996.0,51.537399995113,3.62709827483691,49.3,43.654,107160.0,14.208989139515484
GTM,2000,11697592.0,52.4210495630212,3.73815397220214,40.8,45.332,107160.0,14.023245150637829
GTM,2005,13087629.0,54.1536306596722,3.78118923531486,34.0,46.913,107160.0,14.32185148362796
GTM,2010,14500112.0,56.8220039672106,3.89839389177153,28.2,48.403,107160.0,14.575747229428687
GUF,1990,58261012.0,65.8792865027227,13.9827709266386,7.4,74.056,538950.0,4.7114614727196855
GUF,1995,59541294.0,65.3756466308725,15.1008202937428,5.3,74.912,538950.0,4.329277837837833
GUF,2000,60918661.0,65.0652073832677,16.0086458283083,4.1,75.871,538950.0,4.064379216149066
GUF,2005,63180854.0,65.0595224031689,16.4377318294942,3.4,77.13,538950.0,3.9579379368163607
GUF,2010,65026211.0,64.6865895755283,16.7822818238459,3.1,78.369,538950.0,3.854457352969445
GUM,1990,249623000.0,66.120737652688,12.3050798148742,9.4,75.3,9158960.0,5.373450529980491
GUM,1995,266278000.0,65.8028464034546,12.4053596836067,7.9,77.257,9158960.0,5.304388432236352
GUM,2000,282162411.0,66.6507446322982,12.1858169904893,7.1,79.057,9161920.0,5.469534351641527
GUM,2005,295516599.0,67.5239128010789,12.1307281353119,6.8,79.928,9161920.0,5.566352823003295
GUM,2010,309378227.0,67.4553923662808,12.8447616637143,6.2,80.772,9147420.0,5.251587700287063
GUY,1990,749894.0,59.1557334474829,3.95009424671637,52.6,29.583,196850.0,14.975777729014396
GUY,1995,758388.0,59.7276458274958,3.87394307000049,46.5,29.137,196850.0,15.41779131707484
GUY,2000,764832.0,59.5692256600142,3.8441775448726,41.3,28.694,196850.0,15.495961090420549
GUY,2005,760914.0,60.6012637433402,4.09599507960164,37.2,27.822,196850.0,14.795248179163837
GUY,2010,749256.0,63.1774298921664,4.61337339082143,33.9,26.634,196850.0,13.694410692588098
HKG,1990,5704500.0,70.1680772765946,8.61977589816345,5.9,99.517,990.0,8.140359808141275
HKG,1995,6156100.0,71.0521525177618,9.95026228717068,4.4,100.0,1050.0,7.1407316176350975
HKG,2000,6665000.0,71.9084953399604,11.1115337025092,2.9,100.0,1050.0,6.471518447873857
HKG,2005,6813200.0,73.1462291448517,12.3636133879406,2.4,100.0,1050.0,5.916250116345285
HKG,2010,7024200.0,74.5728895264276,13.1975717642897,1.7,100.0,1050.0,5.650500778348384
HND,1990,4980488.0,50.7007245073174,3.17573298038265,44.5,40.46,111890.0,15.965046438258288
HND,1995,5739637.0,52.1886094722881,3.00279416600787,36.1,42.941,111890.0,17.38001560782016
HND,2000,6577773.0,53.9520483567956,2.95559781065703,29.6,45.458,111890.0,18.25419147431364
HND,2005,7478355.0,56.0728432972788,2.96412131839966,24.1,48.585,111890.0,18.9171890331239
HND,2010,8365878.0,58.8814502722518,3.04945297131114,20.2,51.885,111890.0,19.30885664615945
HRV,1990,4777368.0,68.601883469831,11.5988604497705,11.2,51.037,55960.0,5.914536498384061
HRV,1995,4620030.0,68.2786684735548,13.6736257836583,8.6,52.279,55960.0,4.993457445292703
HRV,2000,4468302.0,67.1668587756029,15.916732940686,7.2,53.428,55960.0,4.219889786798676
HRV,2005,4310145.0,66.6838203352569,17.4721125391927,5.8,54.315,55960.0,3.8165860130350335
HRV,2010,4295427.0,66.8289063924947,17.8775514569316,4.7,55.155,55960.0,3.7381464991719193
HTI,1990,6854441.0,54.3064999757092,3.83730051801453,98.0,28.51,27560.0,14.15226660532913
HTI,1995,7562546.0,54.8104302439946,3.61718791528673,83.8,32.59,27560.0,15.152773792137875
HTI,2000,8303151.0,55.9758939708552,3.57857516983613,70.7,35.6,27560.0,15.641950025998325
HTI,2005,9061273.0,57.8562360939793,3.73855858884287,61.7,42.638,27560.0,15.475546181526212
HTI,2010,9803294.0,59.839677357427,3.91455667860211,78.6,47.509,27560.0,15.286450617645873
HUN,1990,10373988.0,66.3650179587664,13.4122176251659,15.2,65.838,89870.0,4.9481017840213815
HUN,1995,10328965.0,67.6307311551879,14.1840847646973,10.9,65.209,89860.0,4.768071558872357
HUN,2000,10210971.0,68.2530944327662,14.9079600272781,8.7,64.575,89620.0,4.57829872818809
HUN,2005,10087065.0,68.9108791772778,15.5256869215135,6.4,66.365,89610.0,4.438507585889161
HUN,2010,10000023.0,68.8006623023243,16.4983294883917,5.1,68.911,90530.0,4.170159309203562
IDN,1990,183501098.0,60.0810534661789,4.03526796345183,64.3,30.584,1811570.0,14.888987301548283
IDN,1995,199888057.0,62.2928622493939,4.49074853931868,51.8,36.076,1811570.0,13.871376164572498
IDN,2000,216077790.0,64.184485133803,5.01249966505118,41.3,42.002,1877519.0,12.804885670380914
IDN,2005,230871650.0,65.4101064379277,5.53638742565404,33.2,45.942,1877519.0,11.814582580481256
IDN,2010,246305322.0,66.1962744759531,5.88111754239724,27.1,49.914,1877519.0,11.255730564597831
IND,1990,864972221.0,57.4019050737805,4.03787048090769,84.3,25.547,2973190.0,14.215885661809756
IND,1995,960301044.0,58.4681391112119,4.18355923613031,75.6,26.607,2973190.0,13.97569289954491
IND,2000,1057922733.0,60.0363292788794,4.41058746962383,66.3,27.667,2973190.0,13.611866830066466
IND,2005,1154676322.0,61.7634053727483,4.67467509912271,56.7,29.235,2973190.0,13.212341834053742
IND,2010,1243481564.0,63.7171853960836,4.94044719106105,46.7,30.93,2973190.0,12.897048168305425
IRL,1990,3513974.0,61.5094458821782,11.4059888139446,7.6,56.929,68890.0,5.392732439556552
IRL,1995,3608841.0,64.4002806106411,11.398519454831,6.1,57.949,68890.0,5.64988118552068
IRL,2000,3805174.0,67.0306120704731,11.1884415470003,6.0,59.155,68890.0,5.9910588788341546
IRL,2005,4159914.0,68.3805366853385,11.0134951064717,4.4,60.477,68890.0,6.208795302878651
IRL,2010,4560155.0,67.5334058625863,11.378359230371,3.6,61.542,68890.0,5.935249933252839
IRN,1990,58380092.0,52.6627814552158,3.23523131168782,48.6,56.33,1628760.0,16.277902994126755
IRN,1995,62205567.0,54.2749606317389,3.65751669782224,39.3,60.236,1628760.0,14.839292644666616
IRN,2000,66418659.0,62.2474085181395,4.19808912432273,31.5,64.042,1628760.0,14.827557651764184
IRN,2005,71828455.0,69.0646012085322,4.68743550171029,23.3,67.558,1628760.0,14.733984325401984
IRN,2010,77420842.0,71.3964621348573,5.1594491496266,17.2,70.626,1628760.0,13.838000930782387
IRQ,1990,17581206.0,51.1054176575093,3.68551235010591,54.8,69.706,437370.0,13.866570724160152
IRQ,1995,20825860.0,52.2733382373324,3.30645401182823,41.5,68.78,437370.0,15.80948594788682
IRQ,2000,24424056.0,53.2437425626604,3.08035037259987,38.4,68.496,437370.0,17.284963112076674
IRQ,2005,28407448.0,54.3810754422383,2.99116268749022,35.0,68.766,437370.0,18.180580972634274
IRQ,2010,31045366.0,55.758390801384,2.99874222774504,30.9,69.103,434320.0,18.593925908500832
ISL,1990,254826.0,64.4153927956882,10.6322363425531,5.1,90.75,100250.0,6.058498957352961
ISL,1995,267468.0,64.3482486636014,11.2289260214571,4.2,91.63,100250.0,5.730579090167643
ISL,2000,281205.0,65.142029294653,11.5722767349261,3.2,92.401,100250.0,5.629145481636201
ISL,2005,296734.0,66.214675180951,11.7210095187722,2.4,93.037,100250.0,5.649229707978868
ISL,2010,318041.0,66.9351391447017,12.1351655466781,2.1,93.574,100250.0,5.515799425004517
ISR,1990,4660000.0,59.4940724959455,9.24083811679607,9.6,90.359,21640.0,6.438168458747219
ISR,1995,5545000.0,60.7438719930021,9.69968001238529,7.2,90.866,21640.0,6.2624614333091095
ISR,2000,6289000.0,61.9711658473091,9.72425912757915,5.6,91.203,21640.0,6.372841882786888
ISR,2005,6930100.0,62.1903892360014,9.95144916787625,4.5,91.518,21640.0,6.249380184421272
ISR,2010,7623600.0,62.1305526232036,9.89778832137184,3.7,91.826,21640.0,6.277215738090494
ITA,1990,56719240.0,68.5717355949906,14.9633877032434,8.4,66.726,294110.0,4.582634424430991
ITA,1995,56844303.0,68.3638811038942,17.0439775864275,6.4,66.922,294110.0,4.0110285734202025
ITA,2000,56942108.0,67.5085230928763,18.2167668390368,4.7,67.222,295718.0,3.705845482317529
ITA,2005,58166682.0,66.2471392322581,19.6352354411702,3.8,67.738,295718.0,3.3738907501640827
ITA,2010,59819407.0,65.5049888211785,20.4589612100469,3.4,68.327,295718.0,3.201774916558842
JAM,1990,2379877.0,56.9481111838973,7.29522996356534,25.1,49.444,10830.0,7.806211931400926
JAM,1995,2500151.0,58.2850312411193,6.61260192136433,22.1,50.615,10830.0,8.814235596552253
JAM,2000,2607826.0,60.6989308335756,6.06064208271564,18.9,51.814,10830.0,10.015264060334966
JAM,2005,2687066.0,63.6981309164216,5.70843918765657,17.8,52.811,10830.0,11.158589733977877
JAM,2010,2748568.0,67.0677907673724,5.98373516386263,17.9,53.743,10830.0,11.208348787294703
JOR,1990,3621908.0,52.676048093988,2.35366276559206,30.9,73.291,88240.0,22.380456904894544
JOR,1995,4752096.0,57.0706904911012,2.40866346134422,26.4,78.207,88240.0,23.69392462127165
JOR,2000,5386945.0,57.2548209370227,2.69514514301286,22.9,78.27,88240.0,21.243687407876838
JOR,2005,6029587.0,58.4413029912909,3.13096045127465,19.7,79.485,88240.0,18.665615200440737
JOR,2010,7297043.0,60.5507353765946,3.45401531455856,17.0,86.088,88780.0,17.530534714590075
JPN,1990,123478000.0,69.819769793807,12.1592371434388,4.6,77.339,364600.0,5.742117615617208
JPN,1995,125472000.0,69.7026222846472,14.6600917550368,4.1,78.016,364600.0,4.754582948684432
JPN,2000,126843000.0,68.1776733120971,17.4418311728625,3.3,78.649,364500.0,3.908859834520918
JPN,2005,127773000.0,65.9657352913659,20.2818997821341,2.7,85.978,364500.0,3.252443607352489
JPN,2010,128070000.0,63.5310455900648,23.0980258847984,2.4,90.812,364500.0,2.750496770023829
KAZ,1990,17154054.0,62.5454174696717,5.73625902844135,44.5,56.266,2699700.0,10.90352042325161
KAZ,1995,16730536.0,62.9488708550641,6.56484944654493,45.0,55.921,2699700.0,9.588776005852502
KAZ,2000,15501103.0,65.67034506094,6.69336584284892,36.0,56.098,2699700.0,9.811258879731051
KAZ,2005,15968117.0,67.7101335025956,7.47120989504304,26.0,56.463,2699700.0,9.062807022396676
KAZ,2010,16836810.0,68.1238349745636,6.50426041202994,16.7,56.827,2699700.0,10.473725013925534
KEN,1990,22892651.0,48.6466148318381,2.15597350092889,67.4,16.748,569140.0,22.56364227615922
KEN,1995,26601751.0,50.0837905353713,2.19531033511083,71.0,18.263,569140.0,22.813991140274403
KEN,2000,30642890.0,51.6946704439431,2.2276113643328,63.8,19.892,569140.0,23.20632372039741
KEN,2005,35796484.0,53.4620215773147,2.16746287149319,49.4,21.675,569140.0,24.665715053510517
KEN,2010,41598567.0,54.2828921761042,2.09128360228471,41.4,23.571,569140.0,25.95673399667104
KGZ,1990,4391236.0,57.6256067465201,4.85953326837153,56.6,37.777,191800.0,11.858259541421129
KGZ,1995,4560454.0,56.4860724776179,5.5213763392134,55.2,36.349,191800.0,10.230433320845716
KGZ,2000,4898362.0,59.4527959439184,5.35707871543222,44.0,35.298,191800.0,11.097988120400736
KGZ,2005,5162640.0,62.4601912345616,5.37543182551161,34.1,35.29,191800.0,11.619567183073132
KGZ,2010,5467059.0,65.2989783512955,4.44815464913301,25.7,35.306,191800.0,14.680015310174282
KHM,1990,7374752.0,53.2832019300446,3.02783063077918,88.4,15.546,176520.0,17.597814550258622
KHM,1995,10018497.0,50.9434548914872,2.63617386919415,94.8,17.311,176520.0,19.32477045114633
KHM,2000,12462336.0,54.6355332324721,2.81651839524635,86.7,18.586,176520.0,19.39825187177353
KHM,2005,13439202.0,59.0691768752341,3.34315236871951,54.5,19.174,176520.0,17.668706167244988
KHM,2010,14500726.0,62.8472808878673,3.8795195495729,37.7,20.294,176520.0,16.199758780642366
KIR,1990,74855.0,56.408766340033,3.41930010887789,68.7,34.987,810.0,16.49716741551084
KIR,1995,81234.0,55.3484049264783,3.45727492629363,57.1,36.409,810.0,16.009257610824296
KIR,2000,88613.0,56.4499565526503,3.41315608319321,49.1,42.958,810.0,16.538932054885112
KIR,2005,98035.0,58.5165577775398,3.46354126821407,44.4,43.551,810.0,16.895008098954488
KIR,2010,108704.0,59.7880482778923,3.60244333235208,42.1,47.39,810.0,16.596527068437172
KOR,1990,42869283.0,69.2880858870562,4.88530804594869,12.1,73.844,96460.0,14.18295125616812
KOR,1995,45092991.0,71.0997662901041,5.76406712637625,8.1,78.239,96460.0,12.334999702684424
KOR,2000,47008111.0,71.9288522650783,7.091050395922,5.8,79.621,96460.0,10.143610360806903
KOR,2005,48184561.0,71.7547677149818,9.00039400945138,4.4,81.345,96850.0,7.972402945874546
KOR,2010,49554112.0,72.619581168145,10.9916944218993,3.3,81.936,97200.0,6.606768563676716
KWT,1990,1684819.0,62.150670828935,1.80764278170022,14.5,97.974,17820.0,34.38216414112403
KWT,1995,1681513.0,65.2796915634907,1.35693271476343,12.2,98.096,17820.0,48.10827453214706
KWT,2000,1954709.0,69.0821754030907,1.54306855905406,10.6,99.0,17820.0,44.76934935764605
KWT,2005,2236788.0,73.3992001030048,1.68719610441401,9.9,100.0,17820.0,43.50365669466592
KWT,2010,2943372.0,75.1883681689518,1.81434793399338,9.1,100.0,17820.0,41.44098646143477
LAO,1990,4311955.0,52.6702852882277,3.45386257509645,113.4,15.437,230800.0,15.249676020116947
